Beneficio,Compra,Acidez,AcidoCitrico,pH,CloruroSodico,Densidad,Azucar,Sulfatos,Alcohol,Etiqueta,CalifProductor,Clasificacion,Region,PrecioBotella
1.0,1.0,0.24,0.49,8.3,999.0,0.94423,6.6,1.55,17.0,2.0,2.0,2.0,3.0,5.71
1.0,1.0,-0.34,0.99,7.56,999.0,0.90332,7.2,0.58,14.4,3.0,1.0,2.0,3.0,3.66
1.0,1.0,2.98,0.19,8.24,0.197,1.00315,9.9,0.46,10.3,3.0,2.0,3.0,3.0,3.01
1.0,1.0,-0.65,2.02,7.83,0.032,0.99622,6.7,0.0,8.4,3.0,2.0,2.0,1.0,1.0
1.0,1.0,1.17,0.27,8.01,-0.862,0.99807,9.6,-1.34,10.5,2.0,3.0,2.0,3.0,1.35
1.0,1.0,0.34,0.15,8.54,0.053,0.9936,17.0,0.43,17.6,3.0,3.0,1.0,2.0,1.33
1.0,1.0,1.51,-1.33,7.93,0.465,0.99111,9.5,0.48,11.0,3.0,1.0,1.0,3.0,2.48
1.0,1.0,-0.53,1.81,7.52,-0.62,0.9951,8.9,-0.15,9.4,2.0,3.0,2.0,3.0,2.18
1.0,1.0,0.15,0.41,8.15,0.162,0.89721,8.8,0.78,9.4,2.0,2.0,2.0,2.0,1.64
1.0,1.0,0.27,1.43,8.39,0.076,0.9979,7.1,0.38,8.6,2.0,2.0,3.0,1.0,1.08
1.0,1.0,0.4,1.18,8.1,0.407,0.97986,7.2,0.62,11.7,4.0,4.0,2.0,3.0,5.98
1.0,1.0,-1.31,0.42,7.55,0.316,1.02757,7.9,1.12,11.2,3.0,2.0,4.0,2.0,2.09
1.0,1.0,0.76,-1.29,7.63,0.263,0.96273,9.5,0.81,10.1,4.0,1.0,3.0,2.0,1.17
1.0,1.0,-1.53,0.14,7.97,-0.373,0.99159,8.5,0.55,8.6,2.0,3.0,2.0,3.0,1.69
1.0,1.0,-0.23,-0.79,7.96,0.482,0.9814,10.1,-0.52,14.4,1.0,2.0,3.0,3.0,1.0
1.0,1.0,-0.27,-0.57,8.28,0.079,1.02976,9.4,1.61,10.1,2.0,6.0,1.0,3.0,2.26
1.0,1.0,0.34,0.86,8.42,0.174,0.9903,8.5,-0.52,10.6,3.0,3.0,1.0,3.0,2.22
1.0,1.0,0.78,0.41,6.97,0.032,0.97607,7.1,-1.03,10.7,3.0,2.0,2.0,3.0,5.38
1.0,1.0,0.58,0.24,7.13,0.048,0.99456,13.6,0.3,13.7,1.0,2.0,2.0,3.0,1.0
1.0,1.0,0.22,1.87,7.93,999.0,1.03646,12.1,0.42,12.9,3.0,2.0,2.0,3.0,1.0
1.0,1.0,0.31,0.28,8.44,0.03,0.96929,11.0,0.98,11.4,2.0,1.0,2.0,3.0,3.48
1.0,1.0,-1.01,0.29,7.22,-0.512,1.03775,1.3,-1.18,16.2,2.0,1.0,2.0,2.0,1.0
1.0,1.0,0.23,0.36,7.93,-0.218,0.99084,12.4,0.83,13.4,3.0,2.0,3.0,3.0,5.51
1.0,1.0,0.31,1.36,8.65,0.31,0.9897,8.6,1.97,13.4,2.0,1.0,3.0,1.0,2.92
1.0,1.0,1.23,1.82,7.65,999.0,0.9912,11.4,0.35,12.2,2.0,2.0,3.0,3.0,5.56
1.0,1.0,0.3,0.68,7.31,-0.367,0.9406,8.6,0.45,9.2,3.0,4.0,2.0,2.0,4.68
1.0,1.0,0.02,0.84,8.25,0.037,1.01136,14.3,-2.03,14.4,2.0,2.0,3.0,3.0,5.97
1.0,1.0,0.17,-0.3,7.05,0.288,0.9938,18.2,0.49,18.9,2.0,2.0,3.0,2.0,1.56
1.0,1.0,0.32,1.2,7.84,-0.376,0.98993,10.7,0.46,12.3,3.0,2.0,2.2,2.0,3.54
1.0,1.0,0.4,0.41,6.69,0.004,0.96057,11.9,1.25,12.5,2.0,5.0,3.0,2.0,5.54
1.0,1.0,0.3,-0.84,8.01,-0.024,0.9902,9.4,-1.09,12.5,2.0,2.0,1.4,2.0,2.93
1.0,1.0,0.21,0.21,7.44,0.037,0.99324,8.5,0.5275825534169168,17.4,1.0,0.0,2.0,3.0,3.04
1.0,1.0,0.18,0.36,8.1,-0.425,0.9934,14.8,-0.48,15.1,3.0,2.0,3.0,1.0,1.91
1.0,1.0,-0.33,0.3,7.48,-0.452,1.02188,7.0,1.19,13.7,3.0,3.0,2.0,1.0,1.65
1.0,1.0,-1.08,-1.01,7.67,0.037,0.9927,11.3,0.55,11.4,3.0,3.0,2.0,1.0,1.23
1.0,1.0,0.29,0.67,8.57,999.0,0.9938,5.8,-0.03,9.4,2.0,3.0,3.0,3.0,1.4
1.0,1.0,-0.53,-0.42,8.07,0.095,0.99396,14.2,0.7,14.9,2.0,3.0,1.0,3.0,2.73
1.0,1.0,0.45,0.24,7.78,0.411,1.00664,8.5,0.5275825534169168,13.2,4.0,2.0,4.0,2.0,6.46
1.0,1.0,0.22,3.53,7.55,0.204,1.0002,15.3,0.84,15.8,3.0,4.0,3.0,2.0,2.52
1.0,1.0,1.66,0.44,7.03,0.057,1.02468,10.2,0.65,15.0,3.0,2.0,2.0,3.0,1.04
1.0,1.0,-1.48,0.3,7.47,0.341,0.9941,9.3,0.85,14.8,2.0,3.0,1.0,3.0,2.86
1.0,1.0,1.08,0.23,8.46,0.065,1.0133,10.3,1.64,12.0,1.0,2.0,2.0,1.0,1.31
1.0,1.0,-0.65,0.6,7.86,0.033,0.9687,6.5,0.54,18.9,3.0,4.0,2.0,3.0,3.19
1.0,1.0,2.26,-0.23,8.17,0.344,0.9942,14.5,0.67,16.4,3.0,4.0,3.0,1.0,3.93
1.0,1.0,0.95,0.3,8.07,0.037,0.9932,8.3,-1.01,9.9,3.0,3.0,3.0,1.0,1.16
1.0,1.0,-0.26,1.0,6.69,0.041,1.00756,9.9,0.38,16.6,4.0,4.0,3.0,3.0,4.69
1.0,1.0,0.115,0.43,7.9,0.048,0.9946,12.3,0.44,22.7,2.0,2.0,2.0,2.0,1.23
1.0,1.0,0.28,0.54,8.19,0.378,0.9984,10.3,-0.83,10.86,2.0,3.0,2.0,1.0,2.2
1.0,1.0,-0.615,-0.61,7.24,0.318,0.9973,15.9,0.37,16.7,3.0,3.0,1.0,2.0,1.75
1.0,1.0,0.16,0.34,8.0,-0.533,0.9899,11.2,-0.82,13.559999999999999,2.0,2.0,3.0,2.0,1.55
1.0,1.0,0.2,1.51,7.53,-0.547,0.96387,12.9,0.36,13.1,2.0,3.0,2.0,2.0,2.95
1.0,1.0,0.28,0.79,7.23,0.555,0.99096,9.8,0.5,12.7,2.0,2.0,4.0,2.0,1.46
1.0,1.0,0.1,0.35,7.03,0.152,0.9947,8.9,0.79,12.7,3.0,2.0,2.0,3.0,1.39
1.0,1.0,1.51,1.78,8.67,0.056,0.99889,11.6,0.52,11.7,2.0,3.0,1.0,1.0,4.2
1.0,1.0,0.27,0.31,7.12,0.811,0.9924,12.8,0.52,13.4,2.0,2.0,2.0,3.0,3.47
1.0,1.0,-0.24,1.59,6.83,0.126,0.95764,12.1,0.56,13.0,1.0,2.0,1.0,2.0,2.3
1.0,1.0,-2.22,0.3,7.04,0.047,0.9966,12.3,1.94,12.6,2.0,3.0,3.0,2.0,5.48
1.0,1.0,0.61,-0.09,7.36,-0.303,1.01372,11.5,0.34,12.5,1.0,2.0,1.0,3.0,4.55
1.0,1.0,0.13,1.64,8.34,0.042,0.99581,9.6,1.75,10.7,2.0,3.0,1.0,3.0,1.06
1.0,1.0,0.19,-1.04,8.21,0.034,1.04706,12.5,2.01,13.4,2.0,1.0,1.0,3.0,1.96
1.0,1.0,0.33,0.29,7.28,0.164,0.9919,9.0,2.12,9.6,2.0,2.0,2.2,3.0,1.67
1.0,1.0,0.33,3.14,6.83,0.052,0.99475,8.6,2.01,12.1,3.0,2.0,3.0,3.0,1.02
1.0,1.0,0.28,0.28,8.52,0.008,1.00715,7.3,0.34,7.8,3.0,2.0,3.0,3.0,2.35
1.0,1.0,0.17,-1.08,7.18,0.045,0.99035,14.3,2.15,14.5,2.0,1.0,2.4,3.0,2.7
1.0,1.0,0.27,-2.64,6.81,0.048,0.97267,15.2,0.92,15.4,2.0,2.0,2.0,1.0,4.41
1.0,1.0,1.68,-0.01,7.45,0.038,0.9945,5.3,0.46,9.9,3.0,3.0,3.0,2.0,2.61
1.0,1.0,0.2,-0.98,6.75,-0.05,0.9783,16.6,0.69,16.919999999999998,2.0,3.0,1.0,2.0,1.61
1.0,1.0,0.37,-0.04,8.02,0.029,1.06306,12.7,0.0,12.8,3.0,2.0,3.0,1.0,6.23
1.0,1.0,1.45,2.0,7.27,-0.13,0.98984,9.6,0.6,10.0,2.0,1.0,3.0,2.0,5.11
1.0,1.0,0.96,0.01,7.33,-0.401,0.98698,9.6,0.38,10.4,0.0,3.0,2.0,2.0,1.42
1.0,1.0,0.24,0.32,7.92,0.023,0.99145,14.7,0.35,15.1,2.0,2.0,2.0,2.0,4.01
1.0,1.0,0.41,0.23,8.21,0.127,0.99898,8.1,0.49,9.7,3.0,3.0,4.0,3.0,1.0
1.0,1.0,0.255,0.35,8.28,0.502,0.9939,6.2,0.42,8.7,2.0,2.0,1.0,1.0,3.96
1.0,1.0,1.43,0.24,7.35,0.047,0.98833,12.0,0.77,12.6,2.0,2.0,3.0,1.0,1.0
1.0,1.0,0.14,1.63,6.87,-0.475,0.9974,9.5,0.44,14.5,3.0,3.0,3.0,1.0,1.25
1.0,1.0,-0.1,0.59,7.23,0.436,0.99898,12.9,3.38,13.1,3.0,3.0,2.0,3.0,1.38
1.0,1.0,-0.31,0.22,7.82,0.056,0.9935,9.8,0.42,13.2,3.0,2.0,1.0,1.0,1.05
1.0,1.0,0.87,1.65,7.51,0.041,0.97986,10.1,-0.06,12.8,1.0,2.0,3.0,2.0,4.01
1.0,1.0,0.39,-0.09,7.58,0.056,0.9974,9.1,0.91,10.2,3.0,3.0,3.0,2.0,2.92
1.0,1.0,0.17,1.56,7.97,0.039,0.99099,13.8,-0.67,14.3,3.0,2.0,4.0,3.0,1.11
1.0,1.0,0.23,0.36,7.35,0.039,0.99946,7.8,0.7,8.0,2.0,2.0,2.0,2.0,1.58
1.0,1.0,0.3,-0.94,8.26,0.047,0.9671,10.6,1.16,11.4,2.0,3.0,2.0,2.0,3.35
1.0,1.0,0.13,2.2,7.15,0.409,0.9974,9.5,0.35,11.58,2.0,3.0,3.0,2.0,2.53
1.0,1.0,0.22,1.63,7.93,0.035,0.97569,8.9,0.4,9.3,3.0,2.0,2.0,1.0,3.74
1.0,1.0,0.51,0.18,7.88,-0.399,0.99542,13.7,0.46,14.1,2.0,2.0,2.0,1.0,3.15
1.0,1.0,-0.87,0.28,8.32,-0.277,0.99405,9.6,-0.09,21.2,3.0,2.0,1.0,2.0,5.9
1.0,1.0,0.99,1.37,7.91,0.025,1.03419,6.2,-0.13,11.0,2.0,2.0,1.0,2.0,4.89
1.0,1.0,-0.25,0.36,7.96,0.048,0.96466,4.5,0.49,9.2,2.0,1.0,3.0,1.0,2.31
1.0,1.0,0.42,-0.61,8.44,-0.377,1.03905,13.6,2.71,14.2,2.0,4.0,2.0,1.0,4.89
1.0,1.0,0.17,1.84,8.56,-0.066,0.98659,12.8,0.31,13.8,1.0,3.0,4.0,1.0,1.58
1.0,1.0,0.32,-1.48,8.24,0.032,0.98946,11.1,0.5275825534169168,13.84,1.0,1.0,2.0,1.0,5.81
1.0,1.0,0.12,-0.57,7.17,0.3,0.9966,9.9,0.38,10.4,2.0,2.0,1.0,1.0,1.18
1.0,1.0,0.8,1.05,6.98,0.044,0.9937,10.6,-0.68,13.3,2.0,3.0,4.0,1.0,1.28
1.0,1.0,0.19,1.53,7.87,0.038,0.98599,10.5,0.63,17.2,3.0,2.0,3.0,3.0,1.32
1.0,1.0,0.33,0.28,7.87,0.053,0.9695,10.7,1.49,11.3,2.0,4.0,1.0,2.0,2.25
1.0,1.0,0.27,1.69,7.49,-0.079,0.9949,8.0,0.73,16.8,2.0,1.0,2.0,3.0,2.67
1.0,1.0,0.56,0.39,7.91,-0.051,0.95483,15.3,-3.12,15.7,2.0,2.0,2.0,3.0,5.15
1.0,1.0,-0.03,1.41,8.08,-0.325,1.00542,10.6,0.5275825534169168,11.6,3.0,2.0,2.0,1.0,3.12
1.0,1.0,0.0,0.35,8.69,0.039,0.9984,12.7,0.5,12.9,2.0,2.0,1.0,2.0,1.84
1.0,1.0,0.12,1.32,7.28,0.18,0.98479,13.3,0.58,14.1,2.0,2.0,3.0,2.0,1.44
1.0,1.0,0.3,1.62,7.04,0.025,0.9928,6.3,0.32,8.8,2.0,3.0,2.0,2.0,2.53
1.0,1.0,1.18,0.31,7.69,0.071,0.9676,7.8,0.8,8.2,2.0,2.0,4.0,2.0,1.42
1.0,1.0,0.25,-0.59,7.46,-0.505,0.96639,10.9,0.48,11.9,2.0,3.0,3.0,1.0,1.07
1.0,1.0,0.39,-0.35,8.47,0.313,0.98485,12.9,1.14,13.1,3.0,3.0,3.0,1.0,6.43
1.0,1.0,-2.08,0.51,7.89,0.05,1.07997,8.9,0.52,9.6,3.0,3.0,4.0,2.0,4.34
1.0,1.0,0.57,0.36,8.03,-0.537,0.98667,11.3,0.69,11.5,3.0,2.0,3.0,3.0,3.95
1.0,1.0,2.91,-0.89,7.79,0.056,0.9982,9.8,-0.18,10.4,3.0,3.0,3.0,1.0,4.0
1.0,1.0,-0.27,-0.4,8.59,-0.168,0.9918,7.8,1.64,10.3,2.0,1.0,2.0,2.0,1.56
1.0,1.0,3.07,0.43,7.75,-0.293,0.99014,8.0,1.98,17.6,3.0,2.0,3.0,3.0,2.51
1.0,1.0,-0.42,0.39,7.06,-0.885,0.9965,7.3,1.5,9.2,2.0,3.0,2.4,3.0,3.57
1.0,1.0,0.24,0.29,7.95,0.42,1.02798,9.9,1.68,10.8,3.0,2.0,4.0,1.0,4.55
1.0,1.0,-2.07,0.29,7.78,-0.276,0.96707,12.8,-0.52,13.3,1.0,1.0,1.0,3.0,1.84
1.0,1.0,-0.93,1.54,7.25,-0.092,0.99096,14.0,0.5275825534169168,14.2,3.0,2.0,3.0,3.0,1.89
1.0,1.0,-0.06,0.32,7.49,-0.311,1.00527,11.9,0.49,13.719999999999999,2.0,3.0,1.0,1.0,1.07
1.0,1.0,0.26,1.86,8.38,-0.414,0.9962,12.5,0.47,16.2,2.0,2.0,2.0,3.0,2.81
1.0,1.0,-0.48,-1.34,8.26,0.027,0.9894,12.3,2.14,12.860000000000003,2.0,1.0,2.0,1.0,1.76
1.0,1.0,-1.04,0.64,8.32,0.031,0.99692,9.7,0.58,10.7,3.0,3.0,2.0,1.0,2.33
1.0,1.0,0.17,0.34,7.76,-0.066,1.00597,12.0,0.53,12.3,2.0,3.0,2.0,3.0,2.51
1.0,1.0,0.4,0.31,8.15,-0.519,0.993,9.7,1.11,10.6,2.0,2.0,1.0,1.0,3.53
1.0,1.0,0.68,0.47,6.94,0.037,0.99022,14.7,3.81,14.9,2.0,2.0,2.0,1.0,5.2
1.0,1.0,0.51,-0.39,8.7,0.34,0.99538,10.7,0.54,11.5,3.0,3.0,2.0,3.0,1.36
1.0,1.0,0.12,0.21,7.97,0.293,0.969,9.2,0.32,12.9,2.0,1.0,4.0,3.0,1.71
1.0,1.0,0.4,0.18,7.25,0.051,0.9964,10.5,2.14,10.6,4.0,2.0,3.0,3.0,1.12
1.0,1.0,-0.555,0.15,8.25,-0.539,0.99494,7.8,0.02,10.0,3.0,1.0,2.0,1.0,1.0
1.0,1.0,0.05,0.42,8.39,-0.18,0.9918,13.1,-1.12,13.9,4.0,4.0,3.0,1.0,2.05
1.0,1.0,0.57,-0.01,8.04,0.566,0.9916,7.7,-0.98,12.4,2.0,3.0,3.0,2.0,4.61
1.0,1.0,1.05,-0.27,7.03,-0.392,0.99232,10.6,0.47,14.3,3.0,2.0,2.0,2.0,4.32
1.0,1.0,0.8,-0.26,7.49,0.037,0.94388,12.3,0.51,12.4,3.0,1.0,4.0,1.0,1.06
1.0,1.0,1.9,0.15,8.27,0.376,1.02021,6.5,0.47,11.6,4.0,2.0,2.0,2.0,3.05
1.0,1.0,-0.24,-0.03,7.75,999.0,1.0004,9.3,2.82,9.5,2.0,4.0,1.0,3.0,1.05
1.0,1.0,0.1,-0.37,7.67,999.0,1.00675,14.7,0.45,16.4,3.0,3.0,1.0,3.0,1.8
1.0,1.0,0.23,-0.63,8.27,0.033,0.9906,7.9,0.4,11.8,3.0,2.0,2.0,2.0,1.54
1.0,1.0,1.65,0.31,7.98,0.12,1.03106,7.0,0.78,13.0,2.0,2.0,3.0,1.0,2.5
1.0,1.0,0.48,0.69,8.52,0.392,0.98317,8.6,0.05,19.8,2.0,3.0,3.0,1.0,5.23
1.0,1.0,1.545,-1.01,8.56,-0.539,0.98981,11.5,0.03,12.3,2.0,0.0,2.0,3.0,6.56
1.0,1.0,-0.41,0.11,8.38,0.31,1.0118,9.8,-0.72,10.3,3.0,2.0,3.0,3.0,2.19
1.0,1.0,1.29,1.78,8.48,-0.323,0.9959,9.3,0.39,9.7,2.0,2.0,3.0,2.0,2.53
1.0,1.0,0.19,0.33,8.25,-0.845,0.9925,10.3,-0.78,17.0,4.0,2.0,3.0,2.0,5.39
1.0,1.0,1.34,1.48,8.6,0.028,0.9903,11.5,1.16,13.3,2.0,3.0,3.0,1.0,1.0
1.0,1.0,0.95,0.19,6.8,-0.328,1.04243,8.3,0.48,9.5,3.0,2.0,2.0,3.0,2.04
1.0,1.0,0.28,0.28,8.47,0.154,0.9986,9.9,0.35,10.5,2.0,3.0,1.0,2.0,2.67
1.0,1.0,-0.565,-1.18,7.8,-0.238,0.97712,10.8,1.45,11.1,2.0,5.0,2.0,2.0,1.88
1.0,1.0,1.075,0.3,7.17,0.057,0.97347,11.6,0.5275825534169168,11.9,2.0,3.0,1.0,2.0,3.53
1.0,1.0,-0.74,0.15,7.15,0.414,0.97401,10.3,0.4,11.4,2.0,1.0,2.0,2.0,2.88
1.0,1.0,0.27,0.69,6.82,0.384,0.97473,13.1,-0.57,13.9,2.0,3.0,2.0,1.0,1.39
1.0,1.0,0.28,0.3,6.93,0.044,0.9972,12.5,0.5,13.0,2.0,3.0,2.0,2.0,1.5
1.0,1.0,-0.72,0.31,6.96,0.053,0.99587,8.9,0.59,9.6,2.0,3.0,2.0,3.0,2.14
1.0,1.0,1.53,0.32,8.45,0.115,0.99096,10.3,-0.81,10.6,2.0,2.0,2.0,2.0,2.25
1.0,1.0,0.69,1.09,7.36,0.031,1.02856,16.0,2.04,16.1,2.0,4.0,2.0,1.0,2.08
1.0,1.0,1.65,0.64,8.12,999.0,0.99694,7.9,0.59,9.4,4.0,3.0,2.0,2.0,1.92
1.0,1.0,0.885,0.27,7.79,0.084,0.97161,12.9,0.53,13.7,3.0,6.0,2.0,2.0,1.66
1.0,1.0,0.16,0.26,7.07,0.007,0.99304,11.8,0.54,12.7,3.0,2.0,3.0,3.0,2.92
1.0,1.0,3.03,0.35,6.83,0.273,0.96983,7.4,0.48,20.9,2.0,3.0,3.0,3.0,2.06
1.0,1.0,0.24,0.38,7.29,0.044,0.996,12.7,1.85,13.1,2.0,4.0,3.0,1.0,2.63
1.0,1.0,0.24,0.27,7.17,0.618,0.99385,6.6,3.2,10.5,2.0,2.0,2.0,1.0,5.38
1.0,1.0,-0.51,1.08,7.33,0.023,1.0207,12.2,0.5275825534169168,12.8,3.0,2.0,1.0,2.0,3.74
1.0,1.0,1.13,-1.14,8.43,0.021,0.99026,13.7,1.1,14.5,2.0,3.0,2.0,3.0,2.73
1.0,1.0,0.19,0.27,7.9,0.236,0.94595,9.7,0.38,14.4,4.0,2.0,4.0,3.0,4.86
1.0,1.0,0.02,0.25,6.97,0.059,0.99769,7.3,1.81,13.4,2.0,2.0,3.0,3.0,1.15
1.0,1.0,-0.74,-0.46,8.56,-0.006,0.9976,10.0,-1.1,10.8,3.0,3.0,2.0,1.0,1.0
1.0,1.0,0.96,0.32,7.41,-0.019,0.97741,8.7,1.29,9.4,3.0,2.0,3.0,1.0,3.5
1.0,1.0,0.28,0.22,7.79,0.582,1.01159,4.3,0.48,9.5,3.0,3.0,2.0,2.0,1.0
1.0,1.0,0.27,0.19,7.95,0.156,0.96863,9.2,3.56,10.1,2.0,2.0,2.6,2.0,4.59
1.0,1.0,2.95,-1.18,8.03,-1.17,1.00069,9.1,0.36,12.0,2.0,3.0,2.0,1.0,3.25
1.0,1.0,0.21,0.48,7.65,0.041,0.96701,8.1,0.5275825534169168,9.9,3.0,4.0,1.0,1.0,4.93
1.0,1.0,0.29,-0.84,7.74,-0.955,0.98594,11.5,0.29,11.7,3.0,3.0,1.0,3.0,1.0
1.0,1.0,0.33,0.3,7.09,0.034,1.03096,9.3,-0.59,12.3,3.0,3.0,1.0,1.0,5.79
1.0,1.0,1.5,1.04,8.47,-0.024,1.02367,7.9,0.78,9.6,3.0,3.0,3.0,1.0,1.68
1.0,1.0,0.47,1.39,8.37,0.048,0.98619,6.5,0.26,7.0,4.0,3.0,1.8,2.0,1.97
1.0,1.0,3.55,0.25,7.0,-0.336,0.99616,5.4,0.5275825534169168,9.8,3.0,4.0,3.0,2.0,2.4
1.0,1.0,0.19,0.26,6.8,1.153,1.02112,10.5,-0.5,12.98,3.0,1.0,3.0,1.0,4.74
1.0,1.0,-1.03,0.3,7.33,-0.803,1.09924,11.0,2.3,12.4,2.0,2.0,1.0,1.0,2.83
1.0,1.0,1.32,-1.3,7.58,0.042,0.9954,8.6,0.5275825534169168,8.7,3.0,3.0,3.0,1.0,2.52
1.0,1.0,0.21,1.0,7.29,0.154,0.98368,9.1,1.41,14.8,2.0,3.0,3.0,2.0,2.38
1.0,1.0,0.65,0.32,7.25,-0.377,1.03053,7.1,0.41,10.6,3.0,5.0,1.0,3.0,1.5
1.0,1.0,-1.17,0.71,8.11,0.51,0.97366,8.2,1.65,11.4,2.0,1.0,1.0,3.0,2.6
1.0,1.0,0.19,0.34,7.9,-0.175,0.9542,10.0,0.68,12.5,3.0,2.0,3.0,1.0,1.74
1.0,1.0,0.3,0.3,7.7,0.89,0.92365,6.2,0.41,12.9,3.0,2.0,2.0,2.0,2.2
1.0,1.0,-0.04,-2.72,8.19,0.286,1.01619,7.7,0.64,11.7,2.0,2.0,3.0,3.0,4.78
1.0,1.0,0.18,-1.04,8.74,0.219,1.00458,13.3,1.26,13.7,2.0,3.0,2.0,2.0,2.16
1.0,1.0,0.25,1.79,8.6,-0.303,1.05037,12.3,1.63,12.6,3.0,2.0,3.0,3.0,3.36
1.0,1.0,0.18,0.14,7.16,0.638,0.99406,9.8,-0.22,9.9,2.0,2.0,3.0,2.0,2.77
1.0,1.0,0.36,0.59,7.58,0.051,0.99886,11.4,-0.11,11.8,4.0,4.0,1.0,1.0,2.29
1.0,1.0,0.75,0.27,8.46,-0.212,1.04625,9.0,0.5275825534169168,9.1,3.0,4.0,2.0,1.0,2.84
1.0,1.0,0.21,0.24,8.26,0.336,1.00946,9.0,0.5275825534169168,12.979999999999999,3.0,1.0,3.0,2.0,1.32
1.0,1.0,1.28,0.42,7.86,-0.478,0.99062,9.7,0.47,13.0,3.0,2.0,1.0,3.0,2.95
1.0,1.0,0.35,0.34,6.87,-0.513,0.99248,13.8,0.5275825534169168,14.5,3.0,2.0,3.0,2.0,2.6
1.0,1.0,-0.43,0.32,7.4,0.044,0.99185,13.5,0.68,14.1,1.0,2.0,2.0,1.0,3.74
1.0,1.0,-0.59,0.21,8.34,0.026,1.04151,7.1,0.38,9.12,3.0,2.0,4.0,1.0,4.19
1.0,1.0,0.15,1.42,7.25,0.038,1.00899,11.5,0.43,12.6,2.0,3.0,2.0,3.0,4.02
1.0,1.0,-0.41,1.43,7.69,0.041,0.92948,12.2,0.61,13.6,2.0,2.0,2.0,2.0,1.13
1.0,1.0,0.84,0.35,7.1,0.431,0.99146,10.1,0.5275825534169168,11.3,2.0,2.0,1.0,3.0,5.99
1.0,1.0,-0.01,0.34,8.03,999.0,0.99882,11.0,0.52,11.1,3.0,4.0,2.0,3.0,1.86
1.0,1.0,0.16,0.33,7.03,0.057,0.96056,11.6,0.5275825534169168,11.8,2.0,2.0,3.0,3.0,2.44
1.0,1.0,0.82,1.76,7.4,-0.006,0.95452,8.1,0.5275825534169168,11.3,2.0,1.0,2.0,2.0,2.24
1.0,1.0,1.68,0.31,7.27,-0.995,0.99126,7.5,1.36,10.9,1.0,2.0,3.0,1.0,2.22
1.0,1.0,-0.4,0.4,6.84,-0.49,0.99757,11.6,0.28,12.8,1.0,2.0,1.0,3.0,1.24
1.0,1.0,-2.34,0.27,7.12,0.616,0.9938,10.2,0.8,10.4,3.0,2.0,2.0,2.0,1.38
1.0,1.0,0.31,0.3,7.86,0.042,0.96535,9.4,0.69,9.5,2.0,2.0,3.0,2.0,1.81
1.0,1.0,0.26,0.37,8.21,0.047,0.99523,14.8,0.48,15.1,2.0,2.0,2.0,2.0,1.13
1.0,1.0,-1.07,0.25,7.1,0.098,0.9964,7.6,1.09,10.1,2.0,3.0,3.0,3.0,2.17
1.0,1.0,2.04,-0.09,7.09,0.022,0.98397,7.7,0.54,13.8,3.0,1.0,2.0,3.0,2.65
1.0,1.0,-0.38,0.93,7.51,0.035,0.991,12.3,0.89,13.2,2.0,2.0,2.0,3.0,1.12
1.0,1.0,0.26,0.27,7.76,0.03,0.90868,10.1,0.34,10.2,2.0,1.0,3.0,2.0,3.06
1.0,1.0,-1.33,-0.45,8.21,0.062,0.9966,14.2,0.39,14.3,3.0,3.0,1.0,3.0,1.0
1.0,1.0,0.31,-0.5,6.75,0.024,1.03212,21.0,0.41,21.5,2.0,3.0,3.0,2.0,1.16
1.0,1.0,0.31,2.07,7.35,0.258,0.99054,12.3,1.76,12.86,2.0,2.0,1.0,2.0,2.29
1.0,1.0,0.27,-0.49,8.39,0.035,0.99058,9.9,-1.26,14.319999999999999,2.0,1.0,1.0,1.0,3.8
1.0,1.0,-0.34,0.63,8.62,-0.102,1.02728,12.6,1.24,12.8,2.0,3.0,1.0,2.0,1.0
1.0,1.0,-0.81,0.29,8.28,-0.404,0.95249,6.9,0.58,10.4,3.0,2.0,3.0,2.0,1.03
1.0,1.0,-0.24,0.92,8.03,0.123,0.96758,6.9,0.19,7.1,4.0,2.0,2.0,2.0,1.04
1.0,1.0,0.21,-0.85,6.86,0.036,0.95831,9.0,0.51,11.040000000000001,3.0,3.0,2.0,2.0,1.64
1.0,1.0,0.61,0.28,7.0,0.147,1.02338,8.9,1.06,14.0,2.0,3.0,3.0,2.0,3.07
1.0,1.0,0.28,0.26,7.66,0.232,0.9975,9.3,-0.26,10.3,2.0,3.0,1.8,3.0,1.39
1.0,1.0,-0.64,1.25,8.58,0.04,1.00977,6.4,0.48,11.0,2.0,2.0,3.0,2.0,2.27
1.0,1.0,-2.19,0.29,8.2,0.23,1.00037,14.5,2.88,15.6,3.0,3.0,2.0,3.0,2.55
1.0,1.0,1.225,0.18,7.32,-0.281,0.98746,5.4,0.83,14.0,2.0,0.0,2.0,3.0,1.21
1.0,1.0,-0.35,3.13,8.43,0.082,0.99708,12.4,0.5275825534169168,14.6,2.0,3.0,2.0,2.0,1.82
1.0,1.0,3.06,1.59,7.3,0.028,0.9922,17.1,0.49,17.5,1.0,1.0,4.0,1.0,1.99
1.0,1.0,0.23,0.5,8.41,0.249,1.03344,11.0,0.46,13.1,2.0,2.0,2.0,3.0,2.27
1.0,1.0,1.36,-0.9,8.21,0.041,0.93895,7.9,0.57,9.6,3.0,2.0,3.0,1.0,3.33
1.0,1.0,0.22,-0.04,8.32,0.053,0.9992,15.3,1.58,15.4,2.0,2.0,2.0,3.0,1.15
