Beneficio,Compra,Acidez,AcidoCitrico,pH,CloruroSodico,Densidad,Azucar,Sulfatos,Alcohol,Etiqueta,CalifProductor,Clasificacion,Region,PrecioBotella
0,1,-0.77,0.27,8.74,0.057,0.99257,5.6,0.36,11.8,3,3,4,3,1.21
0,1,0.24,0.27,7.16,0.05,0.99476,4.7,0.37,10.8,3,2,0,2,1.82
0,1,0.27,0.26,7.16,0.03,0.99402,14.6,0.36,14.8,4,2,3,3,4.99
0,1,0.19,0.98,7.06,0.286,0.9932,9.1,1.62,11.5,4,3,2,2,1.1
0,1,0.36,1.0,8.08,0.295,0.9907,9.0,0.45,17.5,4,1,3,2,1.1
0,1,0.59,0.39,8.33,0.063,0.96568,10.0,2.2,12.6,5,2,2,3,2.05
0,1,0.21,0.06,7.55,0.047,1.01935,11.3,0.37,12.0,3,1,3,1,1.03
0,1,1.13,0.54,8.21,0.122,0.98226,8.7,0.31,9.7,3,3,3,3,2.85
0,1,0.78,0.32,8.33,0.339,0.99543,14.6,0.76,15.5,3,4,1,1,2.51
0,1,-1.68,0.24,7.43,-0.259,0.99031,4.8,1.85,15.2,4,2,3,2,4.46
0,1,0.13,0.39,8.05,-0.078,0.96213,5.9,0.56,7.1,3,3,3,1,4.18
0,1,0.25,-0.77,8.49,0.047,0.99604,8.0,1.14,9.2,4,2,1,2,1.0
0,1,1.39,0.43,7.5,-0.121,0.97159,12.5,1.65,12.6,3,3,3,1,1.15
0,1,0.31,-1.02,6.91,0.028,0.98098,8.3,0.34,12.7,2,4,2,2,1.15
0,1,-1.05,-0.53,8.42,0.376,1.0,8.6,0.99,14.8,4,3,0,3,2.55
0,1,0.27,0.46,7.65,-0.441,1.04019,8.6,1.62,16.1,3,2,2,3,4.7
0,1,-0.55,0.02,7.99,0.062,1.03801,12.2,0.44,12.9,3,3,2,2,1.67
0,1,0.25,-1.05,6.88,-0.126,1.00275,9.4,0.88,9.8,3,2,2,2,3.97
0,1,1.63,0.64,8.65,0.036,0.99028,11.6,0.63,12.2,3,2,2,1,1.2
0,1,-1.05,-0.87,7.63,0.042,0.99385,12.1,0.59,12.7,5,3,3,1,6.6
0,1,0.13,-2.56,8.17,-0.116,0.99121,8.4,0.6,18.1,3,2,3,2,1.34
0,1,0.16,1.26,8.42,-0.386,0.99518,10.4,0.4,10.8,4,2,3,3,3.24
0,1,1.18,0.24,8.08,0.121,0.99508,10.2,0.38,13.7,2,3,3,2,4.34
0,1,0.22,1.47,8.18,-0.282,0.99178,9.0,0.38,16.5,2,1,2,2,1.34
0,1,0.12,-1.05,7.26,0.039,0.97509,7.5,0.07,10.1,3,2,2,3,1.82
0,1,0.05,0.32,7.47,0.044,0.99108,13.7,0.33,14.3,2,2,1,3,2.61
0,1,0.27,0.72,8.28,-0.311,0.99282,10.0,0.6,10.7,3,2,1,1,3.25
0,1,3.01,0.36,6.88,0.422,0.93972,9.6,0.5,10.2,3,1,3,2,2.01
0,1,-0.82,0.38,8.15,0.039,0.98963,14.1,0.58,15.1,3,1,3,3,1.37
0,1,0.18,1.54,7.89,0.328,0.99807,8.9,0.41,9.3,3,3,4,2,3.26
0,1,-0.49,-0.71,8.27,-0.453,0.9984,16.6,1.83,16.7,3,2,4,2,3.51
0,1,1.07,1.94,8.38,-0.396,0.99535,13.5,0.79,14.4,3,2,1,3,5.71
0,1,1.62,0.32,8.03,0.038,0.99375,7.6,1.47,10.2,5,3,3,3,1.0
0,1,0.25,0.29,7.55,-0.022,0.99321,10.6,0.88,10.7,3,3,2,3,1.04
0,1,-1.15,0.41,7.4,-0.288,0.96641,12.6,0.45,14.9,3,2,2,2,2.16
0,1,-0.02,2.05,8.05,0.028,0.97494,10.1,0.51,11.8,3,2,3,3,2.23
0,1,0.22,0.65,8.0,0.349,1.02951,12.1,2.34,12.2,3,2,3,1,2.27
0,1,-0.18,1.75,8.41,0.563,0.993,10.2,0.55,10.5,3,2,2,1,2.07
0,1,-0.38,1.88,7.83,0.295,0.9973,11.4,1.88,12.1,4,3,1,3,1.66
0,1,0.2,0.83,7.15,-0.023,0.99057,12.2,1.94,13.1,4,4,2,2,4.24
0,1,0.48,0.48,7.59,0.293,0.99147,16.4,0.7,16.7,3,2,1,3,5.08
0,1,0.035,0.48,7.48,0.115,0.94791,10.1,1.83,10.7,3,2,3,3,2.18
0,1,1.55,-1.47,7.35,0.046,0.98772,8.2,0.94,23.6,4,1,1,1,3.1
0,1,-0.27,0.49,7.8,0.054,0.9937,13.2,0.28,13.9,3,3,2,3,1.0
0,1,0.82,0.27,8.4,-0.538,0.98952,15.1,1.12,16.1,2,2,2,3,1.75
0,1,1.19,1.35,7.7,-0.468,1.00201,10.4,0.64,11.1,3,2,3,1,4.26
0,1,0.24,0.4,8.57,-0.875,1.01288,8.9,2.11,17.6,4,3,3,3,4.23
0,1,0.57,-0.71,7.91,-0.076,1.02609,11.4,0.36,11.5,2,3,3,1,1.11
0,1,-1.27,0.3,8.15,0.05,0.9942,10.1,0.39,10.5,3,2,2,1,1.73
0,1,1.26,1.1,7.34,1.048,1.00804,8.3,0.58,11.2,4,2,2,3,1.0
0,1,0.23,-0.43,8.28,-0.127,0.9963,8.2,0.32,9.8,3,3,1,2,2.73
0,1,1.39,0.29,8.34,0.034,0.99056,12.5,0.46,13.0,2,2,2,2,1.03
0,1,0.27,-0.16,8.46,0.046,1.04208,8.9,1.21,11.2,4,2,4,3,6.52
0,1,0.19,1.48,8.64,-0.043,1.04073,7.2,1.47,7.3,4,1,2,1,1.01
0,1,0.42,0.26,8.22,0.017,0.9894,14.0,2.08,14.3,3,1,4,3,3.06
0,1,0.205,0.81,7.15,1.162,0.95345,8.9,0.61,9.9,3,3,0,1,4.02
0,1,0.225,-2.18,8.49,-0.142,0.9408,9.3,0.09,11.9,4,2,2,2,2.77
0,1,0.29,-0.9,8.31,-0.144,0.97536,11.5,1.12,12.6,3,2,4,2,1.0
0,1,-0.63,0.39,6.87,0.031,0.9929,15.0,0.3,16.0,3,5,2,2,4.0
0,1,0.155,0.08,8.31,0.243,0.98975,10.4,1.84,11.3,3,1,4,3,1.01
0,1,-0.51,0.35,8.27,-0.051,1.02964,10.9,0.44,11.6,4,3,2,1,2.29
0,1,1.42,0.22,7.22,0.023,0.98928,11.7,1.84,18.7,3,2,2,1,2.88
0,1,0.26,-0.77,7.13,0.04,0.99689,9.7,0.51,12.7,3,2,2,3,1.0
0,1,0.22,0.28,7.75,0.06,0.9935,12.7,0.23,12.9,3,3,2,3,6.83
0,1,0.73,-0.14,8.58,0.603,0.99037,7.7,1.98,16.3,3,2,3,3,3.31
0,1,0.15,1.06,7.75,0.042,0.98,3.2,1.87,14.9,3,2,0,2,2.84
0,1,0.15,0.26,8.1,0.051,0.95839,11.5,3.12,12.1,3,1,2,1,1.2
0,1,0.24,0.62,8.12,0.043,0.94502,5.7,0.49,10.0,3,4,3,2,1.69
0,1,0.22,0.45,7.9,999.0,1.01284,9.9,0.48,10.8,3,2,2,3,1.78
0,1,0.22,0.43,7.94,0.044,0.9865,6.3,0.07,10.5,3,4,4,3,3.59
0,1,0.7,0.06,7.96,999.0,0.99628,9.5,0.01,10.9,4,4,3,3,1.17
0,1,0.485,0.16,7.76,0.051,1.01853,10.3,0.38,12.0,3,1,3,1,2.75
0,1,-0.36,0.34,7.85,0.365,0.9952,12.3,0.5,17.9,3,2,1,1,1.74
0,1,-1.16,0.32,7.82,-0.07,0.99096,11.8,0.72,12.4,4,2,2,1,2.97
0,1,1.7,-0.8,7.98,0.025,0.98562,9.3,1.15,18.2,3,3,3,3,4.85
0,1,-0.115,1.85,7.71,0.174,0.94949,9.0,0.3,12.5,2,1,4,1,2.95
0,1,0.52,3.44,6.81,0.264,0.99622,10.5,1.31,11.5,4,2,2,3,5.48
0,1,-0.015,0.33,7.05,0.049,0.9927,9.2,1.01,10.0,4,1,1,1,2.83
0,1,-0.38,-1.15,7.84,-0.128,0.97479,7.8,2.18,11.3,3,3,4,2,1.85
0,1,0.65,-0.03,7.75,0.256,0.9984,7.9,0.68,8.7,2,3,2,1,4.53
0,1,0.78,1.97,8.37,0.048,0.978,8.6,0.59,11.7,2,2,3,2,1.1
0,1,0.43,1.0,8.02,0.032,0.98093,9.3,0.5,11.8,3,4,2,1,1.42
0,1,1.17,0.52,8.24,-0.195,0.96596,11.2,1.33,14.6,3,3,3,3,1.73
0,1,0.22,0.2,7.46,0.035,0.96347,6.6,2.25,12.9,4,2,4,1,1.95
0,1,0.18,-1.13,8.56,-0.327,1.01883,12.7,0.53,13.7,3,3,1,3,1.72
0,1,0.66,0.86,8.31,-0.054,0.9917,12.8,0.75,14.9,4,2,1,3,3.88
0,1,0.26,0.16,7.71,-0.223,0.98891,9.3,0.55,10.7,3,3,1,1,2.81
0,1,0.255,0.44,7.2,0.045,0.9967,14.1,1.74,14.5,4,2,3,1,4.9
0,1,1.51,0.33,7.79,-0.451,0.9938,5.7,1.33,10.3,3,2,1,3,4.17
0,1,0.15,0.26,7.09,-0.409,0.9491,11.9,2.24,14.7,4,1,3,1,2.88
0,1,0.54,0.21,7.88,-0.045,0.9986,6.6,0.54,10.4,5,2,3,1,1.1
0,1,1.08,0.79,8.38,-0.324,1.00253,15.7,0.49,16.5,3,3,2,2,1.37
0,1,0.33,0.19,8.24,0.027,0.9893,10.7,0.38,11.6,3,1,1,2,1.52
0,1,-0.85,1.56,7.97,0.33,0.96944,3.4,0.49,9.4,3,2,2,1,3.53
0,1,-0.35,0.65,7.71,-0.124,0.9923,14.8,0.47,15.4,4,2,2,1,1.87
0,1,0.24,0.42,8.18,-0.165,0.98321,8.9,1.05,16.7,3,6,3,3,2.52
0,1,0.755,0.0,8.67,-0.513,0.9055,6.3,0.47,7.2,5,3,3,2,4.9
0,1,1.1,1.94,6.96,0.376,0.98819,4.8,1.53,13.7,4,2,3,2,6.27
0,1,0.32,0.32,8.62,0.527,0.99266,9.0,0.36,11.8,5,1,3,2,2.16
0,1,-0.22,1.88,7.23,-0.368,0.99074,6.3,0.44,12.2,2,2,3,1,3.49
0,1,0.855,0.09,7.91,0.076,1.03737,10.9,0.23,12.7,3,2,3,2,4.08
0,1,0.25,-0.41,7.4,0.052,0.99782,8.3,0.45,9.2,4,2,4,1,2.89
0,1,0.25,-0.81,7.52,-0.066,0.99114,13.2,0.58,13.5,2,2,2,2,2.36
0,1,0.49,0.58,7.77,0.039,0.9978,14.9,0.49,15.6,4,4,2,1,1.0
0,1,0.32,-0.2,7.61,0.372,1.03657,8.7,1.82,11.2,3,2,3,1,2.4
0,1,0.355,0.35,7.72,-0.384,0.98822,12.3,0.46,17.0,3,2,2,2,1.52
0,1,-0.29,0.49,7.78,0.047,0.99178,3.4,0.48,11.1,4,3,2,2,1.56
0,1,-0.68,0.51,7.64,0.044,1.0226,8.6,0.47,9.2,4,2,0,2,5.12
0,1,0.24,0.28,8.65,0.046,1.03696,15.0,0.72,15.3,3,2,1,1,2.12
0,1,0.25,0.12,6.93,0.324,0.95451,5.1,0.87,11.5,3,3,2,3,1.34
0,1,-0.08,0.97,7.78,0.05,0.95849,3.4,0.49,16.6,3,3,3,1,1.79
0,1,0.21,0.4,8.47,-0.242,0.9928,14.2,0.43,15.2,3,3,1,3,5.1
0,1,0.69,-0.2,8.38,0.05,0.97335,7.1,0.53,11.2,3,3,2,3,1.8
0,1,0.26,0.47,8.27,-0.283,0.99659,9.3,0.56,9.8,4,2,2,2,3.43
0,1,-1.89,-1.13,7.35,0.047,0.99252,7.0,0.57,15.2,5,3,3,2,1.48
0,1,0.91,-0.44,8.32,-0.375,1.0324,7.1,0.47,8.2,4,2,3,1,4.05
0,1,-0.54,0.44,7.89,0.478,0.99564,8.0,0.38,12.6,2,2,3,3,3.6
0,1,-0.3,0.41,6.97,-0.357,0.9929,9.5,1.96,16.8,3,3,3,1,1.81
0,1,-1.09,0.18,7.77,0.028,0.99156,11.0,0.59,14.1,3,1,1,3,3.57
0,1,0.26,0.69,7.97,-0.66,0.9925,6.5,0.54,10.1,4,2,2,2,3.79
0,1,0.26,0.61,6.78,0.066,1.00161,13.4,0.87,13.5,4,6,2,1,1.0
0,1,0.21,1.22,7.34,-0.424,0.99215,6.0,0.39,10.8,3,3,2,2,2.32
0,1,0.32,0.13,8.1,0.443,0.99184,11.4,0.38,12.2,4,1,2,2,2.06
0,1,0.33,-2.01,7.04,0.04,0.9989,13.7,1.13,17.7,3,3,1,2,6.03
0,1,-2.43,-0.04,7.98,0.032,0.9963,4.9,0.51,9.8,3,3,2,2,2.38
0,1,0.2,0.33,8.29,0.049,0.9944,8.6,0.36,9.8,4,5,4,2,1.53
0,1,1.28,0.36,7.82,0.043,1.005,11.8,2.05,15.4,3,3,0,3,3.58
0,1,0.33,-0.58,8.02,0.368,0.99592,10.8,2.92,11.7,4,4,3,2,4.29
0,1,1.06,1.72,8.11,0.488,1.03983,13.5,0.91,14.1,2,2,2,1,2.0
0,1,1.68,1.88,7.32,0.079,0.9898,8.0,0.4,12.5,4,2,0,3,1.65
0,1,1.81,-1.11,7.86,0.064,0.94746,7.6,0.93,8.6,2,2,2,2,2.84
0,1,1.02,1.15,8.07,0.058,0.99198,8.3,1.08,10.6,4,2,2,2,4.42
0,1,0.33,-0.55,7.96,0.052,0.99657,6.9,0.65,9.5,3,2,1,1,2.39
0,1,1.55,-1.05,8.55,-0.923,1.02685,6.3,0.5,7.6,4,3,1,1,1.1
0,1,0.21,1.16,8.15,-0.213,0.9972,6.5,1.3,10.2,3,4,1,2,2.39
0,1,0.66,0.0,6.69,-0.544,1.00698,13.3,0.5,20.4,3,2,2,3,1.22
0,1,0.25,0.3,8.27,-0.315,0.97909,11.4,0.66,12.3,3,2,0,2,1.01
0,1,-1.1,-0.94,8.45,0.036,0.9932,8.4,0.01,10.5,4,4,2,3,4.08
0,1,-0.32,0.26,8.01,0.086,0.98038,5.3,0.42,7.6,3,3,1,3,1.0
0,1,-0.21,1.15,8.02,0.435,0.9962,8.4,0.36,13.5,3,3,0,1,1.0
0,1,-0.47,0.57,7.36,-0.368,1.00188,6.3,1.59,9.0,3,5,2,2,1.0
0,1,0.23,0.36,7.2,0.039,1.04372,8.9,2.16,9.9,3,2,0,3,1.76
0,1,0.46,0.42,8.27,0.269,0.99477,8.8,3.03,10.9,3,3,2,3,3.24
0,1,0.24,0.69,8.14,0.048,0.9918,8.8,0.34,13.6,2,5,2,3,2.31
0,1,1.64,0.44,8.5,-0.053,0.99519,12.4,0.18,13.1,4,2,3,1,1.0
0,1,-1.2,1.73,8.34,0.157,0.89974,8.0,0.47,8.1,3,2,2,2,5.07
0,1,0.16,0.3,8.63,0.579,1.0443,10.2,1.78,19.2,3,1,1,3,5.94
0,1,1.43,0.84,7.93,0.027,0.98985,13.9,0.32,22.2,4,1,3,2,5.19
0,1,0.34,-1.48,8.11,0.044,1.04344,8.2,1.27,9.2,4,2,3,1,2.12
0,1,0.06,0.32,8.69,0.434,0.93059,8.0,0.49,9.0,4,2,4,3,1.29
0,1,1.68,-0.52,8.23,-0.264,0.97294,11.2,0.6,11.8,4,3,1,3,6.34
0,1,0.27,1.05,8.22,-0.007,0.9962,9.7,0.26,15.0,3,1,0,2,2.44
0,1,0.11,-1.01,8.04,0.045,0.9928,11.5,0.05,12.0,3,2,2,1,1.89
0,1,-0.43,0.38,8.3,-0.397,0.96816,8.2,0.16,13.2,4,3,3,3,6.66
0,1,0.21,0.68,8.65,-0.162,1.02349,18.9,3.02,19.3,5,3,2,2,3.64
0,1,-0.97,1.33,8.27,0.04,0.95421,9.0,0.55,17.8,4,4,3,3,1.74
0,1,0.26,0.4,7.9,-0.063,0.9925,10.0,0.3,10.1,3,2,0,1,2.77
0,1,0.53,0.54,8.67,999.0,1.03016,10.8,0.33,13.4,2,2,0,3,2.74
0,1,1.79,0.44,8.17,999.0,0.9949,6.2,0.45,16.8,2,1,3,1,5.31
0,1,0.19,0.47,6.9,1.027,0.96219,12.8,0.51,13.8,3,2,3,3,6.66
0,1,0.19,-1.1,7.6,0.189,0.99546,6.4,0.63,6.7,2,2,1,1,2.39
0,1,0.12,-0.69,7.52,0.313,0.99634,8.2,0.59,8.3,2,3,0,1,1.63
0,1,-0.98,0.32,7.81,-0.185,0.99412,6.7,1.09,18.6,3,2,1,3,2.16
0,1,-0.48,-0.88,8.58,-0.313,0.97751,5.9,0.69,14.5,2,3,2,2,3.11
0,1,1.81,0.32,7.33,-0.432,0.99176,8.2,0.46,13.1,3,4,3,1,2.68
0,1,0.66,0.49,8.03,0.035,0.99749,10.3,0.34,10.7,3,4,0,3,1.14
0,1,-1.09,0.48,8.52,-0.254,0.99808,13.1,0.64,13.5,3,3,1,3,1.65
0,1,1.35,0.29,7.13,0.036,0.99168,6.0,0.43,12.2,3,3,2,3,1.7
0,1,0.24,0.41,7.51,0.046,0.9998,13.9,0.39,14.9,3,3,2,2,3.36
0,1,-0.57,0.68,8.47,0.045,1.00094,8.2,0.4,8.6,3,3,2,2,1.34
0,1,1.74,-0.58,8.19,0.351,0.99461,13.4,0.49,14.3,2,3,1,3,4.65
0,1,0.34,0.28,7.95,0.764,0.97158,14.3,1.85,15.6,3,3,1,2,1.67
0,1,0.66,-1.43,6.84,0.676,0.9978,6.6,0.56,9.9,4,3,2,3,2.52
0,1,0.26,1.37,8.39,0.029,0.99011,10.1,0.34,12.0,3,2,1,3,4.74
0,1,0.18,0.38,7.34,0.229,0.96232,10.8,2.02,11.3,3,2,2,1,2.75
0,1,0.23,0.61,8.33,999.0,1.01371,9.2,0.52,9.8,2,2,1,3,6.35
0,1,1.31,-0.39,7.0,0.044,0.9972,8.2,0.5,9.1,3,3,1,1,1.43
0,1,-0.78,-0.24,8.2,1.124,1.06645,5.3,0.29,15.8,3,2,1,3,1.15
0,1,-0.48,-0.81,7.61,999.0,0.99556,12.4,1.58,12.5,2,3,2,3,2.73
0,1,0.18,0.8,8.14,0.039,0.99678,9.5,1.9,10.4,2,2,2,1,1.08
0,1,-0.73,-0.32,7.66,0.025,0.9915,10.1,0.33,11.2,3,3,3,1,3.6
0,1,1.17,0.27,7.86,0.057,1.03386,10.9,1.17,11.4,4,2,3,2,1.2
0,1,0.28,0.25,8.2,-0.95,0.99475,14.3,0.55,14.7,3,2,2,2,2.06
0,1,0.37,-0.07,8.35,0.321,0.98664,13.5,0.21,13.8,4,2,2,1,1.0
0,1,0.29,1.24,7.99,0.046,1.01327,8.8,0.37,9.7,2,4,1,2,1.07
0,1,0.32,-1.34,8.49,0.444,0.97329,9.0,0.5,9.1,4,2,3,3,3.48
0,1,-1.18,0.32,8.25,0.467,0.9953,4.5,1.91,5.9,4,5,0,3,6.26
0,1,0.26,0.72,8.3,0.052,0.99546,8.0,0.58,10.4,2,2,1,1,1.61
0,1,1.65,-0.62,6.87,0.159,1.03784,10.5,0.51,10.6,2,2,2,3,1.13
0,1,0.44,-0.46,7.96,0.057,0.95258,6.9,0.36,9.7,2,3,2,3,3.0
0,1,0.16,0.34,8.29,-0.222,0.99365,5.1,0.58,14.2,2,2,4,3,1.77
0,1,0.86,0.58,7.18,0.034,0.99129,17.5,1.53,18.0,3,1,2,2,3.29
0,1,0.43,-0.35,7.71,0.027,0.9883,2.2,1.57,5.6,4,3,1,1,2.14
0,1,0.25,0.24,8.69,-0.28,0.94674,10.4,2.2,10.7,2,2,2,2,3.91
0,1,0.19,0.04,7.73,0.056,0.9995,9.7,0.44,15.5,3,2,2,2,1.1
0,1,-0.21,2.0,7.71,0.05,1.01923,9.8,0.52,11.1,5,3,3,3,1.09
0,1,-0.83,0.22,7.92,0.041,0.88983,9.5,0.48,9.9,4,3,1,3,4.76
0,1,-0.99,0.26,8.04,-0.339,0.99076,12.7,0.49,15.9,2,3,0,2,1.12
0,1,1.53,0.27,7.73,0.033,0.9959,12.0,0.39,12.7,3,4,3,3,2.6
0,1,-0.08,0.28,8.68,0.044,0.91008,11.3,2.0,12.0,4,2,0,2,4.16
0,1,0.31,0.32,8.52,0.024,0.99208,11.9,0.02,12.6,3,3,2,2,2.09
0,1,0.22,0.28,7.4,0.504,0.9917,14.3,1.1,14.7,2,2,1,2,5.82
0,1,-0.4,-0.87,7.92,0.038,0.99206,8.1,1.14,14.0,2,2,2,2,1.18
0,1,0.22,-2.24,8.4,0.637,1.03059,6.4,0.48,9.1,2,2,1,2,1.0
0,1,2.64,-0.88,7.95,0.037,0.99518,7.9,0.48,22.0,2,3,3,3,3.38
0,1,0.43,0.35,8.09,0.489,0.95018,9.8,0.5,14.7,4,2,1,1,1.98
0,1,1.62,-0.47,8.12,0.083,0.97164,7.7,0.91,12.1,3,2,1,1,1.5
0,1,0.41,0.78,8.14,0.104,1.03817,7.2,3.17,7.6,3,3,1,3,1.0
0,1,0.3,-1.11,8.27,-0.516,0.94894,6.8,0.22,12.2,3,4,2,2,3.3
0,1,0.24,0.47,8.63,0.057,1.0005,11.0,0.66,11.5,3,4,1,3,1.3
0,1,0.18,1.67,8.19,0.041,0.9926,7.5,0.74,8.2,4,3,4,1,3.36
0,1,1.03,0.36,8.29,0.029,0.90825,8.7,0.63,8.9,3,3,2,2,2.3
0,1,0.39,-0.65,7.98,0.031,0.96938,9.7,0.4,9.8,3,3,2,3,1.0
0,1,0.36,0.59,7.03,0.152,0.97085,10.6,1.05,11.5,4,7,1,3,1.49
0,1,0.36,0.26,8.46,0.051,0.9976,7.1,1.62,10.8,4,2,1,1,1.28
0,1,0.23,-0.64,8.38,0.043,0.99305,9.8,0.7,10.4,3,3,2,3,1.89
0,1,0.26,0.23,8.06,0.034,0.9952,10.6,1.19,11.4,3,1,0,3,2.22
0,1,0.85,0.63,7.9,0.111,1.00304,9.3,2.13,17.4,3,3,2,2,1.86
0,1,0.25,0.97,7.86,-0.294,0.99184,10.6,0.75,22.3,3,3,2,1,1.53
0,1,0.29,0.13,8.24,0.044,0.992,10.5,1.71,12.6,3,3,3,1,3.87
0,1,0.2,-0.01,7.32,0.279,1.03306,5.8,3.05,17.6,2,4,1,1,2.82
0,1,0.18,0.22,7.74,-0.283,0.994,8.1,1.6,9.4,3,1,2,2,2.37
0,1,0.38,-0.32,8.33,999.0,0.96714,12.0,3.88,13.0,4,3,0,2,1.0
0,1,1.23,0.62,7.3,0.063,0.99323,11.3,0.45,12.0,3,2,2,3,1.43
0,1,0.23,-2.21,8.67,0.044,0.95071,9.0,0.56,9.5,3,4,3,2,1.65
0,1,0.29,0.23,8.04,0.024,0.99551,12.2,0.38,12.3,3,2,3,1,6.63
0,1,1.41,0.18,7.18,0.183,0.97548,7.8,0.53,12.7,2,2,2,1,1.0
0,1,0.2,-1.07,8.08,-0.236,0.9926,9.7,0.61,10.2,4,3,3,2,2.61
0,1,0.18,0.4,8.45,-0.005,0.9923,6.1,0.32,10.2,2,4,3,1,4.76
0,1,0.18,0.49,8.2,0.041,1.01218,5.1,0.49,13.1,3,5,2,3,1.63
0,1,0.85,0.4,8.32,-0.779,0.9974,12.5,1.14,13.3,3,6,2,2,1.72
0,1,0.41,0.27,7.72,0.629,0.99672,14.9,0.41,15.4,3,2,1,1,1.65
0,1,2.13,0.28,7.89,0.048,0.9936,11.0,1.02,15.6,3,2,1,1,3.57
0,1,0.16,0.44,6.85,-0.265,0.9932,13.5,1.3,14.4,4,3,3,3,3.67
0,1,1.63,0.19,8.51,-0.075,0.99522,14.2,0.78,15.1,3,2,3,2,2.6
0,1,0.12,0.24,8.7,0.585,0.9948,8.9,0.78,10.0,4,3,2,2,1.2
0,1,0.39,-1.08,8.06,0.036,1.03982,8.0,0.76,11.2,2,4,1,2,1.0
0,1,0.14,0.36,7.68,0.22,0.9956,8.8,0.35,11.1,4,4,3,2,1.17
0,1,0.18,0.5,7.24,0.042,0.9984,8.4,0.46,9.1,2,3,3,3,3.75
0,1,0.45,0.53,7.65,0.238,1.01009,10.2,1.51,10.7,3,4,1,3,1.51
0,1,1.37,0.29,8.5,0.035,0.99567,11.7,0.38,16.3,2,2,3,1,2.38
0,1,0.18,0.36,8.32,0.473,1.03923,10.5,0.95,11.4,3,2,2,2,1.65
0,1,-0.82,2.13,7.77,-0.46,1.0008,8.1,0.07,13.6,3,9,2,2,1.23
0,1,0.27,0.3,8.04,0.909,0.97944,13.9,1.68,14.8,3,2,1,1,1.11
0,1,-0.29,2.06,8.03,0.625,0.99926,15.9,0.51,16.2,2,6,0,3,3.42
0,1,0.96,-0.23,8.64,-0.579,0.9892,9.2,1.83,19.1,3,3,2,1,3.27
0,1,1.33,-1.68,7.8,-0.263,1.02763,4.8,1.84,10.5,4,3,3,1,1.15
0,1,0.28,0.4,8.35,0.048,1.01553,8.7,0.5,13.8,3,2,1,2,1.0
0,1,-0.25,-1.26,8.63,0.036,0.9409,6.8,1.94,17.4,4,2,3,1,2.45
0,1,1.95,-0.21,8.44,0.038,0.99143,8.7,0.43,18.5,3,3,2,3,5.48
0,1,-0.27,0.86,7.27,0.057,0.99756,13.5,0.3,23.3,4,2,3,2,1.94
0,1,1.83,1.46,8.55,0.06,0.99495,7.8,0.82,8.8,3,5,4,1,5.89
0,1,-0.71,1.26,8.62,0.048,1.00492,12.5,0.5,12.6,2,2,3,1,3.41
0,1,0.43,0.34,8.1,0.037,1.02884,9.1,0.64,15.1,3,4,0,1,5.55
0,1,0.27,3.12,8.57,-0.416,0.9962,10.0,2.13,10.5,3,3,4,3,1.35
0,1,1.09,-1.15,8.02,0.636,0.98581,10.4,0.3,10.9,3,2,4,1,4.15
0,1,0.75,0.15,8.18,-0.003,0.94617,8.8,0.54,14.1,3,1,3,1,1.43
0,1,0.86,0.51,7.66,-0.409,1.04315,7.0,0.47,8.9,3,3,1,2,1.5
0,1,0.21,0.36,7.67,-0.481,1.04299,8.7,0.48,8.8,4,2,3,1,3.55
0,1,0.27,0.17,8.72,0.043,0.9932,13.9,1.43,14.9,3,3,2,1,1.16
0,1,1.22,0.47,8.14,-0.303,0.9981,3.5,0.84,7.7,3,6,3,2,1.04
0,1,0.785,-1.46,7.4,0.093,0.9994,11.3,0.84,11.4,2,5,1,1,4.29
0,1,-0.91,1.61,8.06,-0.521,0.99067,12.8,0.73,13.7,2,1,2,3,2.21
0,1,0.34,0.36,8.52,0.363,1.04085,12.4,0.49,13.1,3,2,1,3,2.97
0,1,1.82,0.34,8.73,0.052,0.99627,12.2,0.52,13.0,4,3,2,2,1.95
0,1,1.29,1.36,8.08,0.623,0.94667,6.7,2.11,11.5,2,2,2,2,4.4
0,1,0.25,-0.64,8.64,999.0,0.97302,4.9,0.83,8.9,3,3,1,2,1.09
0,1,0.32,1.7,8.47,-0.551,0.99463,10.9,1.21,11.3,2,3,3,1,1.04
0,1,0.29,0.38,7.85,-0.65,1.03069,7.7,0.36,18.2,2,1,2,2,1.3
0,1,1.22,0.93,7.87,0.682,0.96119,10.2,0.35,10.6,1,2,2,2,2.57
0,1,0.29,1.1,8.63,0.033,0.98794,8.7,1.61,9.5,3,2,1,1,1.36
0,1,0.39,0.39,8.53,0.094,0.99131,11.4,0.37,11.5,3,2,1,1,1.2
0,1,0.28,0.14,8.1,-0.162,1.04598,10.9,0.44,11.4,3,1,1,1,2.51
0,1,1.03,0.49,8.25,-0.8,0.97341,13.5,0.42,13.7,3,3,2,3,1.7
0,1,0.2,0.55,7.48,0.2,0.99044,9.2,1.86,12.2,3,3,1,3,1.88
0,1,0.255,0.16,7.81,0.328,0.98162,8.3,0.06,8.6,3,2,2,2,2.26
0,1,2.15,0.15,8.45,0.065,0.93442,7.6,0.53,12.1,3,3,1,3,1.01
0,1,0.26,0.49,8.34,0.037,0.966,8.4,0.53,9.7,4,2,3,2,3.7
0,1,0.41,-0.41,8.16,-0.468,0.99172,8.9,0.57,20.6,3,2,0,1,7.01
